Last Check: 2026-02-22 15:49:01
Found Alive: 2926
Status: Active (Mega Pulse)[2026-02-22 17:51:59] Found: 3563 | Skipped: 6013 | Cycle: Active
[2026-02-22 17:56:50] Found: 3683 | Skipped: 6043 | Cycle: Active
[2026-02-22 18:14:58] Found: 3694 | Skipped: 6037 | Cycle: Active
[2026-02-22 18:22:37] Found: 3695 | Skipped: 6025 | Cycle: Active
[2026-02-22 18:24:51] Найдено: 3695 | Отфильтровано (кэш): 6013
[2026-02-22 18:32:35] Найдено: 3700 | Отфильтровано (кэш): 5987
[2026-02-22 18:36:32] Найдено: 3696 | Отфильтровано (кэш): 5990
[2026-03-02 21:25:57] Alive: 456 | Dead: 0 | Cache_Hit: 2519 | DNS_Fail: 9 | Wrong_Geo: 2709
[2026-03-02 22:19:50] Alive: 456 | Dead: 0 | Cache_Hit: 2531 | DNS_Fail: 8 | Wrong_Geo: 2710
[2026-03-02 23:18:04] Alive: 456 | Dead: 0 | Cache_Hit: 2531 | DNS_Fail: 8 | Wrong_Geo: 2710
[2026-03-03 01:20:39] Alive: 456 | Dead: 0 | Cache_Hit: 2531 | DNS_Fail: 8 | Wrong_Geo: 2710
[2026-03-03 04:07:37] Alive: 473 | Dead: 0 | Cache_Hit: 2535 | DNS_Fail: 8 | Wrong_Geo: 2685
[2026-03-03 05:42:39] Alive: 442 | Dead: 0 | Cache_Hit: 2507 | DNS_Fail: 8 | Wrong_Geo: 2689
[2026-03-03 06:39:32] Alive: 442 | Dead: 0 | Cache_Hit: 2511 | DNS_Fail: 8 | Wrong_Geo: 2689
[2026-03-03 07:37:03] Alive: 442 | Dead: 2 | Cache_Hit: 2511 | DNS_Fail: 8 | Wrong_Geo: 2687
[2026-03-03 08:31:01] Alive: 442 | Dead: 0 | Cache_Hit: 2513 | DNS_Fail: 8 | Wrong_Geo: 2687
[2026-03-03 09:33:59] Alive: 434 | Dead: 0 | Cache_Hit: 2489 | DNS_Fail: 8 | Wrong_Geo: 2690
[2026-03-03 10:30:58] Alive: 434 | Dead: 0 | Cache_Hit: 2495 | DNS_Fail: 8 | Wrong_Geo: 2690
[2026-03-03 11:25:44] Alive: 434 | Dead: 0 | Cache_Hit: 2495 | DNS_Fail: 8 | Wrong_Geo: 2690
[2026-03-03 12:36:55] Alive: 434 | Dead: 0 | Cache_Hit: 2495 | DNS_Fail: 8 | Wrong_Geo: 2690
[2026-03-03 13:53:51] Alive: 433 | Dead: 8 | Cache_Hit: 2438 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-03 14:38:32] Alive: 433 | Dead: 0 | Cache_Hit: 2486 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-03 15:39:48] Alive: 433 | Dead: 0 | Cache_Hit: 2486 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-03 16:37:05] Alive: 433 | Dead: 0 | Cache_Hit: 2486 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-03 17:37:16] Alive: 433 | Dead: 0 | Cache_Hit: 2486 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-03 18:36:53] Alive: 433 | Dead: 0 | Cache_Hit: 2486 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-03 19:34:13] Alive: 440 | Dead: 0 | Cache_Hit: 2478 | DNS_Fail: 8 | Wrong_Geo: 2671
[2026-03-03 20:24:57] Alive: 440 | Dead: 0 | Cache_Hit: 2490 | DNS_Fail: 8 | Wrong_Geo: 2671
[2026-03-03 21:26:46] Alive: 440 | Dead: 0 | Cache_Hit: 2490 | DNS_Fail: 8 | Wrong_Geo: 2671
[2026-03-03 22:20:16] Alive: 440 | Dead: 0 | Cache_Hit: 2490 | DNS_Fail: 8 | Wrong_Geo: 2671
[2026-03-03 23:19:05] Alive: 455 | Dead: 0 | Cache_Hit: 2510 | DNS_Fail: 8 | Wrong_Geo: 2681
[2026-03-04 01:16:06] Alive: 455 | Dead: 0 | Cache_Hit: 2524 | DNS_Fail: 8 | Wrong_Geo: 2681
[2026-03-04 04:01:21] Alive: 458 | Dead: 1 | Cache_Hit: 2510 | DNS_Fail: 8 | Wrong_Geo: 2694
[2026-03-04 05:37:57] Alive: 447 | Dead: 1917 | Cache_Hit: 153 | DNS_Fail: 8 | Wrong_Geo: 2700
[2026-03-04 06:36:48] Alive: 449 | Dead: 0 | Cache_Hit: 2517 | DNS_Fail: 8 | Wrong_Geo: 2698
[2026-03-04 07:33:00] Alive: 449 | Dead: 0 | Cache_Hit: 2519 | DNS_Fail: 8 | Wrong_Geo: 2698
[2026-03-04 08:29:37] Alive: 449 | Dead: 0 | Cache_Hit: 2519 | DNS_Fail: 8 | Wrong_Geo: 2698
[2026-03-04 09:31:45] Alive: 449 | Dead: 0 | Cache_Hit: 2519 | DNS_Fail: 8 | Wrong_Geo: 2698
[2026-03-04 10:28:06] Alive: 449 | Dead: 0 | Cache_Hit: 2519 | DNS_Fail: 8 | Wrong_Geo: 2698
[2026-03-04 11:23:50] Alive: 449 | Dead: 0 | Cache_Hit: 2519 | DNS_Fail: 8 | Wrong_Geo: 2698
[2026-03-04 12:36:40] Alive: 449 | Dead: 2 | Cache_Hit: 2519 | DNS_Fail: 8 | Wrong_Geo: 2696
[2026-03-04 13:51:50] Alive: 444 | Dead: 4 | Cache_Hit: 2506 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-04 14:33:07] Alive: 444 | Dead: 0 | Cache_Hit: 2516 | DNS_Fail: 9 | Wrong_Geo: 2690
[2026-03-04 15:32:14] Alive: 444 | Dead: 0 | Cache_Hit: 2516 | DNS_Fail: 8 | Wrong_Geo: 2691
[2026-03-04 16:33:44] Alive: 426 | Dead: 1 | Cache_Hit: 2471 | DNS_Fail: 9 | Wrong_Geo: 2651
[2026-03-04 17:32:44] Alive: 426 | Dead: 0 | Cache_Hit: 2489 | DNS_Fail: 9 | Wrong_Geo: 2651
[2026-03-04 18:36:30] Alive: 426 | Dead: 0 | Cache_Hit: 2489 | DNS_Fail: 9 | Wrong_Geo: 2651
[2026-03-04 19:32:37] Alive: 426 | Dead: 0 | Cache_Hit: 2489 | DNS_Fail: 9 | Wrong_Geo: 2651
[2026-03-04 20:24:23] Alive: 426 | Dead: 0 | Cache_Hit: 2489 | DNS_Fail: 8 | Wrong_Geo: 2652
[2026-03-04 21:26:18] Alive: 418 | Dead: 0 | Cache_Hit: 2479 | DNS_Fail: 9 | Wrong_Geo: 2648
[2026-03-04 22:22:59] Alive: 418 | Dead: 1 | Cache_Hit: 2482 | DNS_Fail: 8 | Wrong_Geo: 2648
[2026-03-04 23:22:40] Alive: 418 | Dead: 0 | Cache_Hit: 2483 | DNS_Fail: 8 | Wrong_Geo: 2648
[2026-03-05 01:18:16] Alive: 418 | Dead: 0 | Cache_Hit: 2483 | DNS_Fail: 8 | Wrong_Geo: 2648
[2026-03-05 04:05:21] Alive: 408 | Dead: 0 | Cache_Hit: 2465 | DNS_Fail: 8 | Wrong_Geo: 2629
[2026-03-05 05:41:12] Alive: 423 | Dead: 0 | Cache_Hit: 2483 | DNS_Fail: 8 | Wrong_Geo: 2632
[2026-03-05 06:39:47] Alive: 423 | Dead: 0 | Cache_Hit: 2491 | DNS_Fail: 8 | Wrong_Geo: 2632
[2026-03-05 07:36:42] Alive: 423 | Dead: 0 | Cache_Hit: 2491 | DNS_Fail: 8 | Wrong_Geo: 2632
[2026-03-05 08:31:11] Alive: 423 | Dead: 0 | Cache_Hit: 2491 | DNS_Fail: 8 | Wrong_Geo: 2632
[2026-03-05 09:35:07] Alive: 423 | Dead: 0 | Cache_Hit: 2491 | DNS_Fail: 8 | Wrong_Geo: 2632
